state,metric,median,q1,q3,ci95_low,ci95_high,repeat_medians
E1,occupancy_cv,0.01627945492725351,0.01627945492725351,0.01627945492725351,0.016279454927253512,0.016279454927253512,"[0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351]"
E1,occupancy_p99,1006.5,1006.5,1006.5,1006.5,1006.5,"[1006.5, 1006.5, 1006.5, 1006.5, 1006.5]"
E1,occupancy_max,1024.5,1024.5,1024.5,1024.5,1024.5,"[1024.5, 1024.5, 1024.5, 1024.5, 1024.5]"
L0,total_ms,215.91808300000002,215.6318665,216.031227,215.06662749999995,216.353279,"[215.6318665, 216.031227, 215.06662749999998, 216.353279, 215.91808300000002]"
L0,gas_flux_ms,4.557823895,4.521471979999999,4.605952025000001,4.439039944999999,4.70630407,"[4.521471979999999, 4.557823895, 4.439039945, 4.605952025000001, 4.70630407]"
L0,eulerian_coupling_ms,0.447999999,0.439807996,0.450048,0.4367360025,0.45567999800000003,"[0.439807996, 0.450048, 0.4367360025, 0.447999999, 0.455679998]"
L0,injection_ms,0.00204799999,0.00204799999,0.00204799999,0.00204799999,0.00204799999,"[0.00204799999, 0.00204799999, 0.00204799999, 0.00204799999, 0.00204799999]"
L0,bin_pre_ms,0.001535999995,0.001024,0.001535999995,0.0010240000000000002,0.00204799999,"[0.001024, 0.001024, 0.001535999995, 0.001535999995, 0.00204799999]"
L0,pressure_pre_ms,0.00307200011,0.00307200011,0.00307200011,0.00307200011,0.00307200011,"[0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011]"
L0,collision_pool_ms,80.6696968,80.21964645,80.84992220000001,79.68307115000002,81.09209444999999,"[80.21964645, 80.6696968, 79.68307115, 80.84992220000001, 81.09209444999999]"
L0,relax_ms,61.5214081,61.5198708,61.52396775,61.51116750000001,61.706752800000004,"[61.5198708, 61.706752800000004, 61.5111675, 61.5214081, 61.52396775]"
L0,track_ms,23.2785921,23.27552035,23.302144050000003,23.2591362,23.363584549999995,"[23.302144050000003, 23.36358455, 23.27552035, 23.2785921, 23.2591362]"
L0,bin_post_ms,0.001535999995,0.001024,0.001535999995,0.0010240000000000002,0.00204799999,"[0.001535999995, 0.001535999995, 0.001024, 0.00204799999, 0.001024]"
L0,moments_ms,14.9969921,14.97856,15.091712000000001,14.9709277,15.180287799999999,"[14.9709277, 15.091712000000001, 14.9969921, 14.97856, 15.1802878]"
L0,pressure_post_ms,0.001535999995,0.001024,0.00204799999,0.0010240000000000002,0.00204799999,"[0.001024, 0.001024, 0.00204799999, 0.00204799999, 0.001535999995]"
L0,compaction_ms,30.793744099999998,30.7676163,30.806016,30.7558403,30.8858881,"[30.793744099999998, 30.806016, 30.755840300000003, 30.885888100000003, 30.7676163]"
L0,boundary_ms,0.0256159995,0.0255999994,0.02567999995,0.0255999994,0.0266239997,"[0.0255999994, 0.02567999995, 0.0255999994, 0.0256159995, 0.0266239997]"
L0,occupancy_mean,960.0,960.0,960.0,960.0,960.0,"[960.0, 960.0, 960.0, 960.0, 960.0]"
L0,occupancy_cv,0.01627945492725351,0.01627945492725351,0.01627945492725351,0.016279454927253512,0.016279454927253512,"[0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351]"
L0,occupancy_p99,1006.5,1006.5,1006.5,1006.5,1006.5,"[1006.5, 1006.5, 1006.5, 1006.5, 1006.5]"
L0,occupancy_max,1024.5,1024.5,1024.5,1024.5,1024.5,"[1024.5, 1024.5, 1024.5, 1024.5, 1024.5]"
L1,total_ms,150.33190150000001,149.7323535,150.8582385,149.446144,150.938629,"[150.33190150000001, 150.938629, 150.8582385, 149.446144, 149.7323535]"
L1,gas_flux_ms,4.04889607,4.03203201,4.113440035,4.021247864999999,4.139007810000001,"[4.04889607, 4.139007810000001, 4.113440035, 4.021247864999999, 4.03203201]"
L1,eulerian_coupling_ms,0.396799996,0.396288007,0.40448001,0.39423999200000004,0.405503988,"[0.396288007, 0.405503988, 0.40448001, 0.396799996, 0.394239992]"
L1,injection_ms,0.001024,0.001024,0.001535999995,0.0010240000000000002,0.001535999995,"[0.001024, 0.001024, 0.001535999995, 0.001024, 0.001535999995]"
L1,bin_pre_ms,4.734975815,4.712960005,4.789247984999999,4.693504095,4.7989759450000005,"[4.734975815, 4.7989759450000005, 4.789247984999999, 4.712960005, 4.693504095]"
L1,pressure_pre_ms,0.00307200011,0.00307200011,0.00307200011,0.00307200011,0.00307200011,"[0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011]"
L1,collision_pool_ms,8.40089607,8.39526367,8.48537588,8.325632095,8.510464189999999,"[8.39526367, 8.48537588, 8.51046419, 8.325632095, 8.40089607]"
L1,relax_ms,62.64627265,62.369791000000006,63.121408450000004,62.266368850000006,63.21612930000001,"[62.64627265, 63.121408450000004, 63.216129300000006, 62.26636885, 62.369791000000006]"
L1,track_ms,23.234560000000002,23.22892855,23.26374435,23.207935300000003,23.35283185,"[23.234560000000002, 23.35283185, 23.26374435, 23.207935300000003, 23.22892855]"
L1,bin_post_ms,4.59168005,4.572160005000001,4.593152045,4.559872150000001,4.609023809999999,"[4.593152045, 4.60902381, 4.59168005, 4.55987215, 4.572160005000001]"
L1,moments_ms,13.731328,13.7067518,13.75129605,13.6939521,13.7794561,"[13.731328, 13.7067518, 13.6939521, 13.75129605, 13.7794561]"
L1,pressure_post_ms,0.001535999995,0.001024,0.00204799999,0.0010240000000000002,0.00204799999,"[0.001024, 0.00204799999, 0.001024, 0.00204799999, 0.001535999995]"
L1,compaction_ms,28.384767500000002,28.38067245,28.4016638,28.3601923,28.41139225,"[28.4016638, 28.41139225, 28.38067245, 28.384767500000002, 28.3601923]"
L1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997,"[0.0266239997, 0.0266239997, 0.0266239997, 0.0266239997, 0.0266239997]"
L1,occupancy_mean,960.0,960.0,960.0,960.0,960.0,"[960.0, 960.0, 960.0, 960.0, 960.0]"
L1,occupancy_cv,0.01627945492725351,0.01627945492725351,0.01627945492725351,0.016279454927253512,0.016279454927253512,"[0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351]"
L1,occupancy_p99,1006.5,1006.5,1006.5,1006.5,1006.5,"[1006.5, 1006.5, 1006.5, 1006.5, 1006.5]"
L1,occupancy_max,1024.5,1024.5,1024.5,1024.5,1024.5,"[1024.5, 1024.5, 1024.5, 1024.5, 1024.5]"
S1,total_ms,154.908165,154.340866,154.96089899999998,153.6225285,155.6387785,"[154.340866, 153.6225285, 154.96089899999998, 154.908165, 155.6387785]"
S1,gas_flux_ms,4.710400105,4.7006719100000005,4.760063885,4.683264020000001,4.76876807,"[4.7006719100000005, 4.68326402, 4.760063885, 4.710400105, 4.76876807]"
S1,eulerian_coupling_ms,0.466976002,0.4669439945,0.4684800055,0.461824,0.46848000599999995,"[0.466976002, 0.461824, 0.4684800055, 0.4669439945, 0.468480006]"
S1,injection_ms,0.00204799999,0.001535999995,0.00204799999,0.001535999995,0.00204799999,"[0.00204799999, 0.001535999995, 0.00204799999, 0.00204799999, 0.001535999995]"
S1,bin_pre_ms,0.00409599999,0.00409599999,0.00409599999,0.00409599999,0.00409599999,"[0.00409599999, 0.00409599999, 0.00409599999, 0.00409599999, 0.00409599999]"
S1,pressure_pre_ms,0.00307200011,0.00307200011,0.00307200011,0.00307200011,0.00307200011,"[0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011]"
S1,collision_pool_ms,9.471488,9.463296415,9.51244831,9.451519969999998,9.647104265,"[9.51244831, 9.45151997, 9.471488, 9.647104265, 9.463296415]"
S1,relax_ms,69.78921505,69.2244492,69.8035202,69.13331225,69.9120636,"[69.2244492, 69.13331225, 69.8035202, 69.78921505, 69.9120636]"
S1,track_ms,23.822848299999997,23.8228474,23.93599985,23.698432,23.94931125,"[23.822848299999997, 23.698432, 23.93599985, 23.8228474, 23.94931125]"
S1,bin_post_ms,3.0970879800000004,3.092479945,3.0971360199999998,3.088383915,3.10220802,"[3.0971360199999998, 3.0970879800000004, 3.0883839149999996, 3.10220802, 3.092479945]"
S1,moments_ms,15.124991900000001,15.00006435,15.3405442,14.9493761,15.343616,"[15.124991900000001, 15.00006435, 15.3405442, 14.9493761, 15.343616]"
S1,pressure_post_ms,0.001024,0.001024,0.001535999995,0.0010240000000000002,0.00204799999,"[0.00204799999, 0.001535999995, 0.001024, 0.001024, 0.001024]"
S1,compaction_ms,28.4037113,28.39603235,28.40831945,28.383232099999997,28.435456250000005,"[28.39603235, 28.40831945, 28.4037113, 28.3832321, 28.43545625]"
S1,boundary_ms,0.027648,0.027648,0.027648,0.027648,0.028160000199999997,"[0.027648, 0.027648, 0.0281600002, 0.027648, 0.027648]"
S1,occupancy_mean,960.0,960.0,960.0,960.0,960.0,"[960.0, 960.0, 960.0, 960.0, 960.0]"
S1,occupancy_cv,0.01627945492725351,0.01627945492725351,0.01627945492725351,0.016279454927253512,0.016279454927253512,"[0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351, 0.01627945492725351]"
S1,occupancy_p99,1006.5,1006.5,1006.5,1006.5,1006.5,"[1006.5, 1006.5, 1006.5, 1006.5, 1006.5]"
S1,occupancy_max,1024.5,1024.5,1024.5,1024.5,1024.5,"[1024.5, 1024.5, 1024.5, 1024.5, 1024.5]"
